Timestamp,Drive ESC 1 Temp,Drive ESC 1 RPM,Drive ESC 1 Current,Drive ESC 1 Consumption,Drive ESC 1 Voltage,Drive ESC 2 Temp,Drive ESC 2 RPM,Drive ESC 2 Current,Drive ESC 2 Consumption,Drive ESC 2 Voltage,Weapon ESC Temp,Weapon ESC RPM,Weapon ESC Current,Weapon ESC Consumption,Weapon ESC Voltage,Arm ESC Temp,Arm ESC RPM,Arm ESC Current,Arm ESC Consumption,Arm ESC Voltage,Battery Voltage,Total Current,Total Consumption,Signal Strength
18_30_20_934382,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.63,1762,2.5,0.0,23.78,42.61,0,224.95,0.0,23.63,23.63,227.45,0.0,-108
18_30_20_959316,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.65,1748,2.47,0.0,23.8,42.61,0,224.93,0.0,23.64,23.64,227.4,0.0,-107
18_30_21_088968,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.65,1748,2.47,0.0,23.8,42.61,0,224.93,0.0,23.64,23.64,227.4,0.0,-107
18_30_21_200669,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.65,1753,3.75,0.0,23.8,42.61,0,224.9,0.0,23.63,23.63,228.65,0.0,-107
18_30_21_308381,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.63,1835,3.77,0.0,23.79,42.61,0,224.9,0.0,23.63,23.63,228.67,0.0,-107
18_30_21_364919,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.62,1862,3.72,0.0,23.77,42.61,0,224.95,0.0,23.52,23.52,228.67,0.0,-107
18_30_21_463807,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.62,5,3.72,0.0,23.77,42.65,0,225.24,0.0,23.68,23.68,228.96,0.0,-107
18_30_21_506961,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.65,1823,2.5,0.0,23.8,42.58,0,224.71,0.0,23.63,23.63,227.21,0.0,-107
18_30_21_663731,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,1842,3.72,0.0,23.76,42.58,0,224.71,0.0,23.63,23.63,228.43,0.0,-106
18_30_21_763276,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.62,1863,3.75,0.0,23.77,42.63,1,224.9,0.0,23.64,23.64,228.65,0.0,-106
18_30_21_803169,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.59,1923,3.75,0.0,23.77,42.61,1,224.76,0.0,23.62,23.62,228.51,0.0,-107
18_30_21_941831,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.59,1923,3.75,0.0,23.77,42.62,0,224.98,0.0,23.65,23.65,228.73,0.0,-107
18_30_21_996746,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,1912,3.75,0.0,23.78,42.62,0,224.98,0.0,23.65,23.65,228.73,0.0,-107
18_30_22_093425,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.66,1916,3.72,0.0,23.81,42.62,0,224.98,0.0,23.65,23.65,228.7,0.0,-107
18_30_22_204129,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,1946,3.75,0.0,23.78,42.63,0,224.9,0.0,23.64,23.64,228.65,0.0,-106
18_30_22_298845,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,1946,3.75,0.0,23.78,42.61,0,224.93,0.0,23.64,23.64,228.68,0.0,-107
18_30_22_346715,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,1989,2.47,0.0,23.77,42.61,0,224.93,0.0,23.64,23.64,227.4,0.0,-107
18_30_22_509170,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.62,1986,3.75,0.0,23.77,42.61,0,224.93,0.0,23.65,23.65,228.68,0.0,-107
18_30_22_628677,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.62,1986,3.75,0.0,23.77,42.62,0,224.98,0.0,23.65,23.65,228.73,0.0,-107
18_30_22_733432,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.66,1969,3.75,0.0,23.77,42.62,0,224.98,0.0,23.65,23.65,228.73,0.0,-107
18_30_22_842129,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.65,2015,3.75,0.0,23.78,42.66,0,225.22,0.0,23.67,23.67,228.97,0.0,-107
18_30_22_941837,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.69,2021,3.72,0.0,23.79,42.61,0,224.95,0.0,23.64,23.64,228.67,0.0,-107
18_30_23_022655,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.69,2021,3.72,0.0,23.79,42.66,0,225.22,0.0,23.55,23.55,228.94,0.0,-107
18_30_23_110487,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.66,2002,3.75,0.0,23.8,42.61,0,224.95,0.0,23.65,23.65,228.7,0.0,-107
18_30_23_152276,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.69,1789,1.25,0.0,23.82,42.61,0,224.95,0.0,23.65,23.65,226.2,0.0,-107
18_30_23_281931,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.63,1576,1.25,0.0,23.8,42.62,0,224.9,0.0,23.64,23.64,226.15,0.0,-107
18_30_23_386681,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.63,1576,1.25,0.0,23.8,42.63,0,225.17,0.0,23.66,23.66,226.42,0.0,-108
18_30_23_537245,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.66,1358,0.0,0.0,23.79,42.62,0,224.93,0.0,23.64,23.64,224.93,0.0,-107
18_30_23_639971,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.66,1199,0.0,0.0,23.77,42.62,0,224.93,0.0,23.65,23.65,224.93,0.0,-107
18_30_23_755662,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.62,1106,0.0,0.0,23.8,42.61,1,224.76,0.0,23.64,23.64,224.76,0.0,-107
18_30_23_785712,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.62,1106,0.0,0.0,23.8,42.61,0,224.93,0.0,23.64,23.64,224.93,0.0,-108
18_30_23_982088,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.71,888,0.0,0.0,23.8,42.61,0,224.93,0.0,23.64,23.64,224.93,0.0,-107
18_30_24_008066,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.62,781,0.02,0.0,23.76,42.62,0,224.93,0.0,23.65,23.65,224.95,0.0,-107
18_30_24_149951,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.69,599,0.0,0.0,23.79,42.66,0,225.17,0.0,23.67,23.67,225.17,0.0,-107
18_30_24_189201,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.69,599,0.0,0.0,23.79,0.0,0,0.0,0.0,128.16,128.16,0.0,0.0,-107
18_30_24_300324,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.63,598,0.0,0.0,23.77,0.0,0,0.0,0.0,128.16,128.16,0.0,0.0,-107
18_30_24_406042,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.65,0,1.27,0.0,23.78,42.61,0,224.98,0.0,23.64,23.64,226.25,0.0,-106
18_30_24_449923,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.69,0,1.25,0.0,23.8,42.66,0,225.17,0.0,23.67,23.67,226.42,0.0,-107
18_30_24_579688,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.69,0,1.25,0.0,23.8,42.62,0,224.95,0.0,23.65,23.65,226.2,0.0,-106
18_30_24_613578,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.71,0,0.0,0.0,23.81,42.62,0,224.93,0.0,23.65,23.65,224.93,0.0,-106
18_30_24_800985,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.69,1146,0.0,0.0,23.8,42.61,0,225.02,0.0,23.65,23.65,225.02,0.0,-106
18_30_24_954617,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.69,1146,0.0,0.0,23.8,42.62,0,224.95,0.0,23.64,23.64,224.95,0.0,-106
18_30_25_082233,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.68,1032,0.0,0.0,23.81,42.62,0,224.95,0.0,23.64,23.64,224.95,0.0,-107
18_30_25_249784,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.6,3465,0.88,0.0,23.76,0.0,18,0.0,0.0,301.64,301.64,0.88,0.0,-108
18_30_25_358605,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.68,587,11.24,0.0,23.65,42.65,0,225.24,0.0,23.67,23.67,236.48,0.0,-107
18_30_25_429306,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.63,924,12.46,0.0,23.65,42.63,0,224.93,0.0,23.52,23.52,237.39,0.0,-108
18_30_25_531066,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.63,924,12.46,0.0,23.65,42.61,0,224.98,0.0,23.78,23.78,237.44,0.0,-107
18_30_25_575916,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.65,1366,12.49,0.0,23.65,42.61,0,224.98,0.0,23.78,23.78,237.47,0.0,-107
18_30_25_711278,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.68,1546,8.72,0.0,23.66,42.62,0,224.93,0.0,23.51,23.51,233.65,0.0,-107
18_30_25_826310,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.65,1728,6.27,0.0,23.65,125.39,0,0.0,0.0,264.65,264.65,6.27,0.0,-107
18_30_25_885086,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.6,1918,6.22,0.0,23.62,42.62,0,224.93,0.0,23.52,23.52,231.15,0.0,-107
18_30_26_065608,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.6,1918,6.22,0.0,23.62,42.62,0,224.93,0.0,23.52,23.52,231.15,0.0,-106
18_30_26_086705,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.63,2029,6.24,0.0,23.61,42.66,0,225.24,0.0,23.42,23.42,231.48,0.0,-107
18_30_26_131461,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.62,2093,7.49,0.0,23.63,42.61,0,224.95,0.0,23.39,23.39,232.44,0.0,-107
18_30_26_256125,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.69,2443,13.76,0.0,23.66,42.58,1,224.73,0.0,23.24,23.24,238.49,0.0,-107
18_30_26_350067,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.69,2443,13.76,0.0,23.66,42.58,1,224.73,0.0,23.24,23.24,238.49,0.0,-107
18_30_26_457556,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.65,2780,14.99,0.0,23.65,42.65,0,225.22,0.0,22.89,22.89,240.21,0.0,-107
18_30_26_555301,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.66,3123,17.51,0.0,23.53,42.65,0,225.2,0.0,23.42,23.42,242.71,0.0,-107
18_30_26_631414,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.71,3425,14.99,0.0,23.54,42.61,0,224.95,0.0,23.4,23.4,239.94,0.0,-108
18_30_26_723842,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.71,3425,14.99,0.0,23.54,42.61,0,224.95,0.0,23.4,23.4,239.94,0.0,-108
18_30_26_783685,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.73,3585,14.99,0.0,23.55,42.61,0,224.88,0.0,23.39,23.39,239.87,0.0,-108
18_30_26_916366,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.62,3907,16.23,0.0,23.51,42.63,0,225.12,0.0,23.15,23.15,241.35,0.0,-107
18_30_26_970184,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.69,4002,14.99,0.0,23.53,42.65,0,225.17,0.0,23.42,23.42,240.16,0.0,-108
18_30_27_064967,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.69,4002,14.99,0.0,23.53,42.65,0,225.17,0.0,23.42,23.42,240.16,0.0,-107
18_30_27_137773,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.6,4267,14.99,0.0,23.51,42.61,0,224.9,0.0,23.12,23.12,239.89,0.0,-107
18_30_27_284396,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.69,4609,16.26,0.0,23.54,42.61,0,224.93,0.0,23.26,23.26,241.19,0.0,-106
18_30_27_433946,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.66,4847,17.48,0.0,23.52,42.61,0,225.0,0.0,23.38,23.38,242.48,0.0,-107
18_30_27_457920,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.66,4847,17.48,0.0,23.52,42.61,0,225.0,0.0,23.38,23.38,242.48,0.0,-107
18_30_27_511790,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.65,4990,21.2,0.0,23.52,42.65,0,225.2,0.0,23.41,23.41,246.4,0.0,-107
18_30_27_665363,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.71,5440,23.73,0.0,23.55,42.59,0,224.88,0.0,22.71,22.71,248.61,0.0,-107
18_30_27_718189,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.62,5611,22.48,0.0,23.5,42.58,1,224.66,0.0,23.37,23.37,247.14,0.0,-107
18_30_27_813935,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.62,5723,25.0,0.0,23.41,42.65,0,225.17,0.0,23.27,23.27,250.17,0.0,-107
18_30_27_867833,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.68,5723,25.0,0.0,23.41,42.65,0,225.17,0.0,23.27,23.27,250.17,0.0,-107
18_30_28_001453,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.71,5953,27.5,0.0,23.42,42.66,0,225.17,0.0,23.26,23.26,252.67,0.0,-107
18_30_28_058322,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.62,6351,28.7,0.0,23.37,42.66,0,225.17,0.0,22.51,22.51,253.87,0.0,-106
18_30_28_179024,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.62,6421,33.69,0.0,23.37,42.62,0,224.93,0.0,22.08,22.08,258.62,0.0,-107
18_30_28_275743,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.62,6421,33.69,0.0,23.37,42.62,0,224.93,0.0,22.08,22.08,258.62,0.0,-107
18_30_28_312650,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.66,6830,38.74,0.0,23.26,42.61,0,224.98,0.0,23.0,23.0,263.72,0.0,-106
18_30_28_456213,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.66,7265,47.48,0.0,23.26,42.61,0,224.9,0.0,23.0,23.0,272.38,0.0,-107
18_30_28_551959,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.65,7774,49.98,0.0,23.25,42.65,0,225.15,0.0,22.23,22.23,275.13,0.0,-107
18_30_28_602208,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.65,7774,49.98,0.0,23.25,42.65,0,225.15,0.0,22.23,22.23,275.13,0.0,-107
18_30_28_728487,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.69,8260,47.5,0.0,23.27,42.63,0,225.17,0.0,23.14,23.14,272.67,0.0,-107
18_30_28_765532,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.65,8677,51.22,0.0,23.12,42.62,0,224.88,0.0,23.11,23.11,276.1,0.0,-107
18_30_28_975431,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.63,8758,51.25,0.0,23.13,42.59,0,224.93,0.0,22.88,22.88,276.18,0.0,-106
18_30_29_055184,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.63,8758,51.25,0.0,23.13,42.59,0,224.93,0.0,22.88,22.88,276.18,0.0,-106
18_30_29_064212,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.69,9359,48.78,0.0,23.14,42.59,0,224.9,0.0,22.87,22.87,273.68,0.0,-107
18_30_29_226723,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.62,9437,46.18,0.0,23.1,42.62,0,224.9,0.0,23.01,23.01,271.08,0.0,-105
18_30_29_307506,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.65,9775,46.23,0.0,23.12,42.59,0,224.9,0.0,22.08,22.08,271.13,0.0,-106
18_30_29_381309,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.65,9775,46.23,0.0,23.12,42.59,0,224.9,0.0,22.08,22.08,271.13,0.0,-105
18_30_29_458365,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.68,10101,48.75,0.0,23.14,42.61,0,224.93,0.0,22.73,22.73,273.68,0.0,-105
18_30_29_725392,0,0,0.0,0,0.0,0,0,0.0,0,0.0,45.65,10733,51.22,0.0,23.13,42.66,0,225.22,0.0,22.9,22.9,276.44,0.0,-105
18_30_31_911702,0,0,0.0,0,0.0,0,0,0.0,0,0.0,48.72,13119,97.45,0.0,21.18,42.66,0,225.2,0.0,21.08,21.08,322.65,0.0,-106
18_30_31_953288,0,0,0.0,0,0.0,0,0,0.0,0,0.0,48.72,13120,92.46,0.0,21.19,42.66,0,225.2,0.0,21.08,21.08,317.66,0.0,-107
18_30_32_102494,0,0,0.0,0,0.0,0,0,0.0,0,0.0,48.72,13120,92.46,0.0,21.19,42.63,0,225.17,0.0,21.19,21.19,317.63,0.0,-107
18_30_32_185272,0,0,0.0,0,0.0,0,0,0.0,0,0.0,48.73,13120,87.46,0.0,21.44,42.58,1,224.73,0.0,21.43,21.43,312.19,0.0,-107
18_30_32_285006,0,0,0.0,0,0.0,0,0,0.0,0,0.0,48.75,13130,83.79,0.0,21.31,42.61,0,224.93,0.0,21.44,21.44,308.72,0.0,-108
18_30_32_329886,0,0,0.0,0,0.0,0,0,0.0,0,0.0,48.75,13122,81.24,0.0,21.06,42.59,0,224.85,0.0,21.56,21.56,306.09,0.0,-107
18_30_32_480482,0,0,0.0,0,0.0,0,0,0.0,0,0.0,48.75,13122,81.24,0.0,21.06,42.59,0,224.85,0.0,21.56,21.56,306.09,0.0,-107
18_30_32_569760,0,0,0.0,0,0.0,0,0,0.0,0,0.0,48.7,13120,76.27,0.0,20.8,42.63,0,225.17,0.0,21.6,21.6,301.44,0.0,-107
18_30_32_602159,0,0,0.0,0,0.0,0,0,0.0,0,0.0,48.7,13122,73.73,0.0,21.19,42.62,1,224.93,0.0,21.44,21.44,298.66,0.0,-109
18_30_32_776727,0,0,0.0,0,0.0,0,0,0.0,0,0.0,48.72,13123,71.2,0.0,21.45,42.61,0,224.85,0.0,21.55,21.55,296.05,0.0,-108
18_30_32_790655,0,0,0.0,0,0.0,0,0,0.0,0,0.0,48.72,13123,71.2,0.0,21.45,42.61,0,224.85,0.0,21.55,21.55,296.05,0.0,-108
18_30_32_946258,0,0,0.0,0,0.0,0,0,0.0,0,0.0,48.76,13134,70.05,0.0,21.33,42.62,1,224.9,0.0,21.7,21.7,294.95,0.0,-107
18_30_33_027022,0,0,0.0,0,0.0,0,0,0.0,0,0.0,48.7,13120,68.73,0.0,21.18,42.66,0,225.2,0.0,21.71,21.71,293.93,0.0,-109
18_30_33_120910,0,0,0.0,0,0.0,0,0,0.0,0,0.0,48.66,13107,67.41,0.0,21.02,42.61,0,224.88,0.0,21.56,21.56,292.29,0.0,-109
18_30_33_200558,0,0,0.0,0,0.0,0,0,0.0,0,0.0,48.66,13107,67.41,0.0,21.02,42.61,0,224.88,0.0,21.56,21.56,292.29,0.0,-108
18_30_33_280345,0,0,0.0,0,0.0,0,0,0.0,0,0.0,48.72,13122,66.23,0.0,21.05,42.59,0,224.88,0.0,21.69,21.69,291.11,0.0,-109
18_30_33_374095,0,0,0.0,0,0.0,0,0,0.0,0,0.0,48.7,13123,64.99,0.0,21.06,42.63,0,225.12,0.0,21.71,21.71,290.11,0.0,-108
18_30_33_469837,0,0,0.0,0,0.0,0,0,0.0,0,0.0,48.72,13122,63.71,0.0,21.45,42.61,0,224.88,0.0,21.68,21.68,288.59,0.0,-109
18_30_33_555611,0,0,0.0,0,0.0,0,0,0.0,0,0.0,48.72,13122,63.71,0.0,21.45,42.61,0,224.88,0.0,21.68,21.68,288.59,0.0,-109
18_30_33_648361,0,0,0.0,0,0.0,0,0,0.0,0,0.0,48.7,13120,63.71,0.0,21.31,42.61,0,224.88,0.0,21.68,21.68,288.59,0.0,-109
18_30_33_739362,0,0,0.0,0,0.0,0,0,0.0,0,0.0,48.73,13134,63.79,0.0,21.2,42.65,0,225.2,0.0,21.71,21.71,288.99,0.0,-107
18_30_33_842841,0,0,0.0,0,0.0,0,0,0.0,0,0.0,48.7,13122,61.24,0.0,21.44,42.65,0,225.17,0.0,21.84,21.84,286.41,0.0,-109
18_30_33_927616,0,0,0.0,0,0.0,0,0,0.0,0,0.0,48.7,13130,61.24,0.0,21.44,42.65,0,225.17,0.0,21.84,21.84,286.41,0.0,-109
18_30_34_018406,0,0,0.0,0,0.0,0,0,0.0,0,0.0,48.75,13130,60.01,0.0,21.2,42.68,0,225.12,0.0,21.7,21.7,285.13,0.0,-108
18_30_34_114115,0,0,0.0,0,0.0,0,0,0.0,0,0.0,48.72,13119,60.01,0.0,21.46,42.61,0,224.93,0.0,21.83,21.83,284.94,0.0,-109
18_30_34_150017,0,0,0.0,0,0.0,0,0,0.0,0,0.0,48.63,13107,59.89,0.0,21.43,42.65,0,225.17,0.0,21.71,21.71,285.06,0.0,-109
18_30_34_255739,0,0,0.0,0,0.0,0,0,0.0,0,0.0,48.75,13133,60.01,0.0,21.48,42.65,1,224.68,0.0,21.71,21.71,284.69,0.0,-109
18_30_34_359498,0,0,0.0,0,0.0,0,0,0.0,0,0.0,48.75,13133,60.01,0.0,21.48,42.58,1,224.68,0.0,21.67,21.67,284.69,0.0,-111
18_30_34_480137,0,0,0.0,0,0.0,0,0,0.0,0,0.0,48.75,13134,60.04,0.0,21.61,42.62,1,224.88,0.0,21.83,21.83,284.92,0.0,-109
18_30_34_510302,0,0,0.0,0,0.0,0,0,0.0,0,0.0,48.72,13119,58.72,0.0,21.19,42.61,0,224.83,0.0,21.82,21.82,283.55,0.0,-109
18_30_34_623753,0,0,0.0,0,0.0,0,0,0.0,0,0.0,51.74,13122,57.47,0.0,21.44,42.59,0,224.85,0.0,21.82,21.82,282.32,0.0,-109
18_30_34_721493,0,0,0.0,0,0.0,0,0,0.0,0,0.0,51.74,13122,57.47,0.0,21.44,42.59,0,224.85,0.0,21.82,21.82,282.32,0.0,-108
18_30_34_848153,0,0,0.0,0,0.0,0,0,0.0,0,0.0,51.74,13123,57.49,0.0,21.19,42.61,0,224.93,0.0,21.82,21.82,282.42,0.0,-108
18_30_34_887050,0,0,0.0,0,0.0,0,0,0.0,0,0.0,51.76,13123,57.52,0.0,21.32,42.61,0,224.93,0.0,21.82,21.82,282.45,0.0,-107
18_30_35_020296,0,0,0.0,0,0.0,0,0,0.0,0,0.0,51.74,13120,57.49,0.0,21.45,45.69,0,225.2,0.0,21.72,21.72,282.69,0.0,-107
18_30_35_098485,0,0,0.0,0,0.0,0,0,0.0,0,0.0,51.74,13120,57.49,0.0,21.45,45.69,0,225.2,0.0,21.72,21.72,282.69,0.0,-108
18_30_35_203205,0,0,0.0,0,0.0,0,0,0.0,0,0.0,51.76,13122,57.47,0.0,21.44,42.65,0,225.15,0.0,21.84,21.84,282.62,0.0,-106
18_30_35_239157,0,0,0.0,0,0.0,0,0,0.0,0,0.0,51.74,13120,57.47,0.0,21.31,42.62,0,224.9,0.0,21.69,21.69,282.37,0.0,-107
18_30_35_352803,0,0,0.0,0,0.0,0,0,0.0,0,0.0,51.76,13122,55.0,0.0,21.18,42.65,0,225.15,0.0,21.71,21.71,280.15,0.0,-107
18_30_35_448568,0,0,0.0,0,0.0,0,0,0.0,0,0.0,51.76,13122,55.0,0.0,21.18,42.65,0,225.15,0.0,21.71,21.71,280.15,0.0,-107
18_30_35_560249,0,0,0.0,0,0.0,0,0,0.0,0,0.0,51.76,13122,57.47,0.0,21.31,42.62,0,224.9,0.0,21.83,21.83,282.37,0.0,-106
18_30_35_658032,0,0,0.0,0,0.0,0,0,0.0,0,0.0,51.79,13132,57.52,0.0,21.2,42.63,0,225.17,0.0,21.85,21.85,282.69,0.0,-106
18_30_35_763706,0,0,0.0,0,0.0,0,0,0.0,0,0.0,51.74,13119,54.97,0.0,21.57,42.65,0,225.2,0.0,21.84,21.84,280.17,0.0,-106
18_30_35_797616,0,0,0.0,0,0.0,0,0,0.0,0,0.0,51.74,13119,54.97,0.0,21.57,42.65,0,225.2,0.0,21.84,21.84,280.17,0.0,-107
18_30_35_908319,0,0,0.0,0,0.0,0,0,0.0,0,0.0,51.76,13123,55.02,0.0,21.58,42.61,0,224.85,0.0,21.82,21.82,279.87,0.0,-108
18_30_36_012043,0,0,0.0,0,0.0,0,0,0.0,0,0.0,51.68,13103,57.42,0.0,21.29,42.65,0,225.17,0.0,21.84,21.84,282.59,0.0,-107
18_30_36_078161,0,0,0.0,0,0.0,0,0,0.0,0,0.0,51.8,13133,57.52,0.0,21.47,0.0,1789,34.57,0.0,0.0,0.0,92.09,0.0,-107
18_30_36_187739,0,0,0.0,0,0.0,0,0,0.0,0,0.0,51.68,13104,57.39,0.0,21.03,0.0,1789,34.57,0.0,0.0,0.0,91.96,0.0,-107
18_30_36_254094,0,0,0.0,0,0.0,0,0,0.0,0,0.0,51.68,13104,57.39,0.0,21.03,42.61,0,224.9,0.0,21.69,21.69,282.29,0.0,-109
18_30_36_363104,0,0,0.0,0,0.0,0,0,0.0,0,0.0,51.7,13106,58.67,0.0,21.16,42.61,0,224.9,0.0,21.69,21.69,283.57,0.0,-107
18_30_36_486775,0,0,0.0,0,0.0,0,0,0.0,0,0.0,51.74,13123,59.97,0.0,21.19,42.63,0,225.0,0.0,21.69,21.69,284.97,0.0,-108
18_30_36_597477,0,0,0.0,0,0.0,0,0,0.0,0,0.0,51.76,13120,59.99,0.0,21.44,42.63,0,224.98,0.0,21.83,21.83,284.97,0.0,-106
18_30_36_624404,0,0,0.0,0,0.0,0,0,0.0,0,0.0,51.76,13120,59.99,0.0,21.44,0.0,0,0.0,0.0,0.0,0.0,59.99,0.0,-108
18_30_36_755056,0,0,0.0,0,0.0,0,0,0.0,0,0.0,51.73,13117,59.97,0.0,21.57,42.66,0,225.15,0.0,21.84,21.84,285.12,0.0,-108
18_30_36_867755,0,0,0.0,0,0.0,0,0,0.0,0,0.0,51.79,13136,60.01,0.0,21.19,42.61,0,224.93,0.0,21.68,21.68,284.94,0.0,-107
18_30_36_904656,0,0,0.0,0,0.0,0,0,0.0,0,0.0,51.74,13117,58.74,0.0,21.05,42.61,0,224.93,0.0,21.68,21.68,283.67,0.0,-109
